seed,episode_id,step_1,step_2,step_3,step_4,label_derived_after_execution
1,260,state,task,execute_and_capture,derive_labels,True
1,261,state,task,execute_and_capture,derive_labels,True
1,262,state,task,execute_and_capture,derive_labels,True
1,263,state,task,execute_and_capture,derive_labels,True
1,264,state,task,execute_and_capture,derive_labels,True
1,265,state,task,execute_and_capture,derive_labels,True
1,266,state,task,execute_and_capture,derive_labels,True
1,267,state,task,execute_and_capture,derive_labels,True
1,268,state,task,execute_and_capture,derive_labels,True
1,269,state,task,execute_and_capture,derive_labels,True
1,270,state,task,execute_and_capture,derive_labels,True
1,271,state,task,execute_and_capture,derive_labels,True
1,272,state,task,execute_and_capture,derive_labels,True
1,273,state,task,execute_and_capture,derive_labels,True
1,274,state,task,execute_and_capture,derive_labels,True
1,275,state,task,execute_and_capture,derive_labels,True
1,276,state,task,execute_and_capture,derive_labels,True
1,277,state,task,execute_and_capture,derive_labels,True
1,278,state,task,execute_and_capture,derive_labels,True
1,279,state,task,execute_and_capture,derive_labels,True
1,280,state,task,execute_and_capture,derive_labels,True
1,281,state,task,execute_and_capture,derive_labels,True
1,282,state,task,execute_and_capture,derive_labels,True
1,283,state,task,execute_and_capture,derive_labels,True
1,284,state,task,execute_and_capture,derive_labels,True
1,285,state,task,execute_and_capture,derive_labels,True
1,286,state,task,execute_and_capture,derive_labels,True
1,287,state,task,execute_and_capture,derive_labels,True
1,288,state,task,execute_and_capture,derive_labels,True
1,289,state,task,execute_and_capture,derive_labels,True
1,290,state,task,execute_and_capture,derive_labels,True
1,291,state,task,execute_and_capture,derive_labels,True
1,292,state,task,execute_and_capture,derive_labels,True
1,293,state,task,execute_and_capture,derive_labels,True
1,294,state,task,execute_and_capture,derive_labels,True
1,295,state,task,execute_and_capture,derive_labels,True
1,296,state,task,execute_and_capture,derive_labels,True
1,297,state,task,execute_and_capture,derive_labels,True
1,298,state,task,execute_and_capture,derive_labels,True
1,299,state,task,execute_and_capture,derive_labels,True
1,300,state,task,execute_and_capture,derive_labels,True
1,301,state,task,execute_and_capture,derive_labels,True
1,302,state,task,execute_and_capture,derive_labels,True
1,303,state,task,execute_and_capture,derive_labels,True
1,304,state,task,execute_and_capture,derive_labels,True
1,305,state,task,execute_and_capture,derive_labels,True
1,306,state,task,execute_and_capture,derive_labels,True
1,307,state,task,execute_and_capture,derive_labels,True
1,308,state,task,execute_and_capture,derive_labels,True
1,309,state,task,execute_and_capture,derive_labels,True
1,310,state,task,execute_and_capture,derive_labels,True
1,311,state,task,execute_and_capture,derive_labels,True
1,312,state,task,execute_and_capture,derive_labels,True
1,313,state,task,execute_and_capture,derive_labels,True
1,314,state,task,execute_and_capture,derive_labels,True
1,315,state,task,execute_and_capture,derive_labels,True
1,316,state,task,execute_and_capture,derive_labels,True
1,317,state,task,execute_and_capture,derive_labels,True
1,318,state,task,execute_and_capture,derive_labels,True
1,319,state,task,execute_and_capture,derive_labels,True
2,0,state,task,execute_and_capture,derive_labels,True
2,1,state,task,execute_and_capture,derive_labels,True
2,2,state,task,execute_and_capture,derive_labels,True
2,3,state,task,execute_and_capture,derive_labels,True
2,4,state,task,execute_and_capture,derive_labels,True
2,5,state,task,execute_and_capture,derive_labels,True
2,6,state,task,execute_and_capture,derive_labels,True
2,7,state,task,execute_and_capture,derive_labels,True
2,8,state,task,execute_and_capture,derive_labels,True
2,9,state,task,execute_and_capture,derive_labels,True
2,10,state,task,execute_and_capture,derive_labels,True
2,11,state,task,execute_and_capture,derive_labels,True
2,12,state,task,execute_and_capture,derive_labels,True
2,13,state,task,execute_and_capture,derive_labels,True
2,14,state,task,execute_and_capture,derive_labels,True
2,15,state,task,execute_and_capture,derive_labels,True
2,16,state,task,execute_and_capture,derive_labels,True
2,17,state,task,execute_and_capture,derive_labels,True
2,18,state,task,execute_and_capture,derive_labels,True
2,19,state,task,execute_and_capture,derive_labels,True
2,20,state,task,execute_and_capture,derive_labels,True
2,21,state,task,execute_and_capture,derive_labels,True
2,22,state,task,execute_and_capture,derive_labels,True
2,23,state,task,execute_and_capture,derive_labels,True
2,24,state,task,execute_and_capture,derive_labels,True
2,25,state,task,execute_and_capture,derive_labels,True
2,26,state,task,execute_and_capture,derive_labels,True
2,27,state,task,execute_and_capture,derive_labels,True
2,28,state,task,execute_and_capture,derive_labels,True
2,29,state,task,execute_and_capture,derive_labels,True
2,30,state,task,execute_and_capture,derive_labels,True
2,31,state,task,execute_and_capture,derive_labels,True
2,32,state,task,execute_and_capture,derive_labels,True
2,33,state,task,execute_and_capture,derive_labels,True
2,34,state,task,execute_and_capture,derive_labels,True
2,35,state,task,execute_and_capture,derive_labels,True
2,36,state,task,execute_and_capture,derive_labels,True
2,37,state,task,execute_and_capture,derive_labels,True
2,38,state,task,execute_and_capture,derive_labels,True
2,39,state,task,execute_and_capture,derive_labels,True
2,40,state,task,execute_and_capture,derive_labels,True
2,41,state,task,execute_and_capture,derive_labels,True
2,42,state,task,execute_and_capture,derive_labels,True
2,43,state,task,execute_and_capture,derive_labels,True
2,44,state,task,execute_and_capture,derive_labels,True
2,45,state,task,execute_and_capture,derive_labels,True
2,46,state,task,execute_and_capture,derive_labels,True
2,47,state,task,execute_and_capture,derive_labels,True
2,48,state,task,execute_and_capture,derive_labels,True
2,49,state,task,execute_and_capture,derive_labels,True
2,50,state,task,execute_and_capture,derive_labels,True
2,51,state,task,execute_and_capture,derive_labels,True
2,52,state,task,execute_and_capture,derive_labels,True
2,53,state,task,execute_and_capture,derive_labels,True
2,54,state,task,execute_and_capture,derive_labels,True
2,55,state,task,execute_and_capture,derive_labels,True
2,56,state,task,execute_and_capture,derive_labels,True
2,57,state,task,execute_and_capture,derive_labels,True
2,58,state,task,execute_and_capture,derive_labels,True
2,59,state,task,execute_and_capture,derive_labels,True
2,60,state,task,execute_and_capture,derive_labels,True
2,61,state,task,execute_and_capture,derive_labels,True
2,62,state,task,execute_and_capture,derive_labels,True
2,63,state,task,execute_and_capture,derive_labels,True
2,64,state,task,execute_and_capture,derive_labels,True
2,65,state,task,execute_and_capture,derive_labels,True
2,66,state,task,execute_and_capture,derive_labels,True
2,67,state,task,execute_and_capture,derive_labels,True
2,68,state,task,execute_and_capture,derive_labels,True
2,69,state,task,execute_and_capture,derive_labels,True
2,70,state,task,execute_and_capture,derive_labels,True
2,71,state,task,execute_and_capture,derive_labels,True
2,72,state,task,execute_and_capture,derive_labels,True
2,73,state,task,execute_and_capture,derive_labels,True
2,74,state,task,execute_and_capture,derive_labels,True
2,75,state,task,execute_and_capture,derive_labels,True
2,76,state,task,execute_and_capture,derive_labels,True
2,77,state,task,execute_and_capture,derive_labels,True
2,78,state,task,execute_and_capture,derive_labels,True
2,79,state,task,execute_and_capture,derive_labels,True
2,80,state,task,execute_and_capture,derive_labels,True
2,81,state,task,execute_and_capture,derive_labels,True
2,82,state,task,execute_and_capture,derive_labels,True
2,83,state,task,execute_and_capture,derive_labels,True
2,84,state,task,execute_and_capture,derive_labels,True
2,85,state,task,execute_and_capture,derive_labels,True
2,86,state,task,execute_and_capture,derive_labels,True
2,87,state,task,execute_and_capture,derive_labels,True
2,88,state,task,execute_and_capture,derive_labels,True
2,89,state,task,execute_and_capture,derive_labels,True
2,90,state,task,execute_and_capture,derive_labels,True
2,91,state,task,execute_and_capture,derive_labels,True
2,92,state,task,execute_and_capture,derive_labels,True
2,93,state,task,execute_and_capture,derive_labels,True
2,94,state,task,execute_and_capture,derive_labels,True
2,95,state,task,execute_and_capture,derive_labels,True
2,96,state,task,execute_and_capture,derive_labels,True
2,97,state,task,execute_and_capture,derive_labels,True
2,98,state,task,execute_and_capture,derive_labels,True
2,99,state,task,execute_and_capture,derive_labels,True
2,100,state,task,execute_and_capture,derive_labels,True
2,101,state,task,execute_and_capture,derive_labels,True
2,102,state,task,execute_and_capture,derive_labels,True
2,103,state,task,execute_and_capture,derive_labels,True
2,104,state,task,execute_and_capture,derive_labels,True
2,105,state,task,execute_and_capture,derive_labels,True
2,106,state,task,execute_and_capture,derive_labels,True
2,107,state,task,execute_and_capture,derive_labels,True
2,108,state,task,execute_and_capture,derive_labels,True
2,109,state,task,execute_and_capture,derive_labels,True
2,110,state,task,execute_and_capture,derive_labels,True
2,111,state,task,execute_and_capture,derive_labels,True
2,112,state,task,execute_and_capture,derive_labels,True
2,113,state,task,execute_and_capture,derive_labels,True
2,114,state,task,execute_and_capture,derive_labels,True
2,115,state,task,execute_and_capture,derive_labels,True
2,116,state,task,execute_and_capture,derive_labels,True
2,117,state,task,execute_and_capture,derive_labels,True
2,118,state,task,execute_and_capture,derive_labels,True
2,119,state,task,execute_and_capture,derive_labels,True
2,120,state,task,execute_and_capture,derive_labels,True
2,121,state,task,execute_and_capture,derive_labels,True
2,122,state,task,execute_and_capture,derive_labels,True
2,123,state,task,execute_and_capture,derive_labels,True
2,124,state,task,execute_and_capture,derive_labels,True
2,125,state,task,execute_and_capture,derive_labels,True
2,126,state,task,execute_and_capture,derive_labels,True
2,127,state,task,execute_and_capture,derive_labels,True
2,128,state,task,execute_and_capture,derive_labels,True
2,129,state,task,execute_and_capture,derive_labels,True
2,130,state,task,execute_and_capture,derive_labels,True
2,131,state,task,execute_and_capture,derive_labels,True
2,132,state,task,execute_and_capture,derive_labels,True
2,133,state,task,execute_and_capture,derive_labels,True
2,134,state,task,execute_and_capture,derive_labels,True
2,135,state,task,execute_and_capture,derive_labels,True
2,136,state,task,execute_and_capture,derive_labels,True
2,137,state,task,execute_and_capture,derive_labels,True
2,138,state,task,execute_and_capture,derive_labels,True
2,139,state,task,execute_and_capture,derive_labels,True
2,140,state,task,execute_and_capture,derive_labels,True
2,141,state,task,execute_and_capture,derive_labels,True
2,142,state,task,execute_and_capture,derive_labels,True
2,143,state,task,execute_and_capture,derive_labels,True
2,144,state,task,execute_and_capture,derive_labels,True
2,145,state,task,execute_and_capture,derive_labels,True
2,146,state,task,execute_and_capture,derive_labels,True
2,147,state,task,execute_and_capture,derive_labels,True
2,148,state,task,execute_and_capture,derive_labels,True
2,149,state,task,execute_and_capture,derive_labels,True
2,150,state,task,execute_and_capture,derive_labels,True
2,151,state,task,execute_and_capture,derive_labels,True
2,152,state,task,execute_and_capture,derive_labels,True
2,153,state,task,execute_and_capture,derive_labels,True
2,154,state,task,execute_and_capture,derive_labels,True
2,155,state,task,execute_and_capture,derive_labels,True
2,156,state,task,execute_and_capture,derive_labels,True
2,157,state,task,execute_and_capture,derive_labels,True
2,158,state,task,execute_and_capture,derive_labels,True
2,159,state,task,execute_and_capture,derive_labels,True
2,160,state,task,execute_and_capture,derive_labels,True
2,161,state,task,execute_and_capture,derive_labels,True
2,162,state,task,execute_and_capture,derive_labels,True
2,163,state,task,execute_and_capture,derive_labels,True
2,164,state,task,execute_and_capture,derive_labels,True
2,165,state,task,execute_and_capture,derive_labels,True
2,166,state,task,execute_and_capture,derive_labels,True
2,167,state,task,execute_and_capture,derive_labels,True
2,168,state,task,execute_and_capture,derive_labels,True
2,169,state,task,execute_and_capture,derive_labels,True
2,170,state,task,execute_and_capture,derive_labels,True
2,171,state,task,execute_and_capture,derive_labels,True
2,172,state,task,execute_and_capture,derive_labels,True
2,173,state,task,execute_and_capture,derive_labels,True
2,174,state,task,execute_and_capture,derive_labels,True
2,175,state,task,execute_and_capture,derive_labels,True
2,176,state,task,execute_and_capture,derive_labels,True
2,177,state,task,execute_and_capture,derive_labels,True
2,178,state,task,execute_and_capture,derive_labels,True
2,179,state,task,execute_and_capture,derive_labels,True
2,180,state,task,execute_and_capture,derive_labels,True
2,181,state,task,execute_and_capture,derive_labels,True
2,182,state,task,execute_and_capture,derive_labels,True
2,183,state,task,execute_and_capture,derive_labels,True
2,184,state,task,execute_and_capture,derive_labels,True
2,185,state,task,execute_and_capture,derive_labels,True
2,186,state,task,execute_and_capture,derive_labels,True
2,187,state,task,execute_and_capture,derive_labels,True
2,188,state,task,execute_and_capture,derive_labels,True
2,189,state,task,execute_and_capture,derive_labels,True
2,190,state,task,execute_and_capture,derive_labels,True
2,191,state,task,execute_and_capture,derive_labels,True
2,192,state,task,execute_and_capture,derive_labels,True
2,193,state,task,execute_and_capture,derive_labels,True
2,194,state,task,execute_and_capture,derive_labels,True
2,195,state,task,execute_and_capture,derive_labels,True
2,196,state,task,execute_and_capture,derive_labels,True
2,197,state,task,execute_and_capture,derive_labels,True
2,198,state,task,execute_and_capture,derive_labels,True
2,199,state,task,execute_and_capture,derive_labels,True
2,200,state,task,execute_and_capture,derive_labels,True
2,201,state,task,execute_and_capture,derive_labels,True
2,202,state,task,execute_and_capture,derive_labels,True
2,203,state,task,execute_and_capture,derive_labels,True
2,204,state,task,execute_and_capture,derive_labels,True
2,205,state,task,execute_and_capture,derive_labels,True
2,206,state,task,execute_and_capture,derive_labels,True
2,207,state,task,execute_and_capture,derive_labels,True
2,208,state,task,execute_and_capture,derive_labels,True
2,209,state,task,execute_and_capture,derive_labels,True
2,210,state,task,execute_and_capture,derive_labels,True
2,211,state,task,execute_and_capture,derive_labels,True
2,212,state,task,execute_and_capture,derive_labels,True
2,213,state,task,execute_and_capture,derive_labels,True
2,214,state,task,execute_and_capture,derive_labels,True
2,215,state,task,execute_and_capture,derive_labels,True
2,216,state,task,execute_and_capture,derive_labels,True
2,217,state,task,execute_and_capture,derive_labels,True
2,218,state,task,execute_and_capture,derive_labels,True
2,219,state,task,execute_and_capture,derive_labels,True
2,220,state,task,execute_and_capture,derive_labels,True
2,221,state,task,execute_and_capture,derive_labels,True
2,222,state,task,execute_and_capture,derive_labels,True
2,223,state,task,execute_and_capture,derive_labels,True
2,224,state,task,execute_and_capture,derive_labels,True
2,225,state,task,execute_and_capture,derive_labels,True
2,226,state,task,execute_and_capture,derive_labels,True
2,227,state,task,execute_and_capture,derive_labels,True
2,228,state,task,execute_and_capture,derive_labels,True
2,229,state,task,execute_and_capture,derive_labels,True
2,230,state,task,execute_and_capture,derive_labels,True
2,231,state,task,execute_and_capture,derive_labels,True
2,232,state,task,execute_and_capture,derive_labels,True
2,233,state,task,execute_and_capture,derive_labels,True
2,234,state,task,execute_and_capture,derive_labels,True
2,235,state,task,execute_and_capture,derive_labels,True
2,236,state,task,execute_and_capture,derive_labels,True
2,237,state,task,execute_and_capture,derive_labels,True
2,238,state,task,execute_and_capture,derive_labels,True
2,239,state,task,execute_and_capture,derive_labels,True
2,240,state,task,execute_and_capture,derive_labels,True
2,241,state,task,execute_and_capture,derive_labels,True
2,242,state,task,execute_and_capture,derive_labels,True
2,243,state,task,execute_and_capture,derive_labels,True
2,244,state,task,execute_and_capture,derive_labels,True
2,245,state,task,execute_and_capture,derive_labels,True
2,246,state,task,execute_and_capture,derive_labels,True
2,247,state,task,execute_and_capture,derive_labels,True
2,248,state,task,execute_and_capture,derive_labels,True
2,249,state,task,execute_and_capture,derive_labels,True
2,250,state,task,execute_and_capture,derive_labels,True
2,251,state,task,execute_and_capture,derive_labels,True
2,252,state,task,execute_and_capture,derive_labels,True
2,253,state,task,execute_and_capture,derive_labels,True
2,254,state,task,execute_and_capture,derive_labels,True
2,255,state,task,execute_and_capture,derive_labels,True
2,256,state,task,execute_and_capture,derive_labels,True
2,257,state,task,execute_and_capture,derive_labels,True
2,258,state,task,execute_and_capture,derive_labels,True
2,259,state,task,execute_and_capture,derive_labels,True
2,260,state,task,execute_and_capture,derive_labels,True
2,261,state,task,execute_and_capture,derive_labels,True
2,262,state,task,execute_and_capture,derive_labels,True
2,263,state,task,execute_and_capture,derive_labels,True
2,264,state,task,execute_and_capture,derive_labels,True
2,265,state,task,execute_and_capture,derive_labels,True
2,266,state,task,execute_and_capture,derive_labels,True
2,267,state,task,execute_and_capture,derive_labels,True
2,268,state,task,execute_and_capture,derive_labels,True
2,269,state,task,execute_and_capture,derive_labels,True
2,270,state,task,execute_and_capture,derive_labels,True
2,271,state,task,execute_and_capture,derive_labels,True
2,272,state,task,execute_and_capture,derive_labels,True
2,273,state,task,execute_and_capture,derive_labels,True
2,274,state,task,execute_and_capture,derive_labels,True
2,275,state,task,execute_and_capture,derive_labels,True
2,276,state,task,execute_and_capture,derive_labels,True
2,277,state,task,execute_and_capture,derive_labels,True
2,278,state,task,execute_and_capture,derive_labels,True
2,279,state,task,execute_and_capture,derive_labels,True
2,280,state,task,execute_and_capture,derive_labels,True
2,281,state,task,execute_and_capture,derive_labels,True
2,282,state,task,execute_and_capture,derive_labels,True
2,283,state,task,execute_and_capture,derive_labels,True
2,284,state,task,execute_and_capture,derive_labels,True
2,285,state,task,execute_and_capture,derive_labels,True
2,286,state,task,execute_and_capture,derive_labels,True
2,287,state,task,execute_and_capture,derive_labels,True
2,288,state,task,execute_and_capture,derive_labels,True
2,289,state,task,execute_and_capture,derive_labels,True
2,290,state,task,execute_and_capture,derive_labels,True
2,291,state,task,execute_and_capture,derive_labels,True
2,292,state,task,execute_and_capture,derive_labels,True
2,293,state,task,execute_and_capture,derive_labels,True
2,294,state,task,execute_and_capture,derive_labels,True
2,295,state,task,execute_and_capture,derive_labels,True
2,296,state,task,execute_and_capture,derive_labels,True
2,297,state,task,execute_and_capture,derive_labels,True
2,298,state,task,execute_and_capture,derive_labels,True
2,299,state,task,execute_and_capture,derive_labels,True
2,300,state,task,execute_and_capture,derive_labels,True
2,301,state,task,execute_and_capture,derive_labels,True
2,302,state,task,execute_and_capture,derive_labels,True
2,303,state,task,execute_and_capture,derive_labels,True
2,304,state,task,execute_and_capture,derive_labels,True
2,305,state,task,execute_and_capture,derive_labels,True
2,306,state,task,execute_and_capture,derive_labels,True
2,307,state,task,execute_and_capture,derive_labels,True
2,308,state,task,execute_and_capture,derive_labels,True
2,309,state,task,execute_and_capture,derive_labels,True
2,310,state,task,execute_and_capture,derive_labels,True
2,311,state,task,execute_and_capture,derive_labels,True
2,312,state,task,execute_and_capture,derive_labels,True
2,313,state,task,execute_and_capture,derive_labels,True
2,314,state,task,execute_and_capture,derive_labels,True
2,315,state,task,execute_and_capture,derive_labels,True
2,316,state,task,execute_and_capture,derive_labels,True
2,317,state,task,execute_and_capture,derive_labels,True
2,318,state,task,execute_and_capture,derive_labels,True
2,319,state,task,execute_and_capture,derive_labels,True
