execution_id,framework,source_path,stratum,supported_static_class,equivalent,mismatched_fields,native_projection,compiled_projection
IRV1-CONT-034,OpenAI Agents SDK,examples/basic/tools.py,openai_tool,True,False,tool_arguments;state_updates;external_effect_sequence;effect_count;termination_class;sanitized_final_result;model_calls,"{""effect_count"": 1, ""external_effect_sequence"": ""[{\""tool\"": \""lookup_faq\"", \""topic\"": \""synthetic-116\""}]"", ""handoff_target"": """", ""model_calls"": 2, ""sanitized_final_result"": ""tool-final-116"", ""selected_tool"": ""lookup_faq"", ""state_updates"": ""[\""LLM\"", \""TOOL\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": ""{\""topic\"": \""synthetic-116\""}""}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": """", ""selected_tool"": ""lookup_faq"", ""state_updates"": ""[\""LLM\"", \""TOOL\"", \""STALLED\""]"", ""termination_class"": ""STALLED"", ""tool_arguments"": """"}"
IRV1-CONT-035,OpenAI Agents SDK,examples/basic/tools.py,openai_tool,True,False,tool_arguments;state_updates;external_effect_sequence;effect_count;termination_class;sanitized_final_result;model_calls,"{""effect_count"": 1, ""external_effect_sequence"": ""[{\""tool\"": \""lookup_faq\"", \""topic\"": \""synthetic-117\""}]"", ""handoff_target"": """", ""model_calls"": 2, ""sanitized_final_result"": ""tool-final-117"", ""selected_tool"": ""lookup_faq"", ""state_updates"": ""[\""LLM\"", \""TOOL\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": ""{\""topic\"": \""synthetic-117\""}""}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": """", ""selected_tool"": ""lookup_faq"", ""state_updates"": ""[\""LLM\"", \""TOOL\"", \""STALLED\""]"", ""termination_class"": ""STALLED"", ""tool_arguments"": """"}"
IRV1-CONT-036,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist100"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-100"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist100"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-100"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-037,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist101"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-101"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist101"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-101"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-038,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist102"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-102"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist102"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-102"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-039,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist103"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-103"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist103"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-103"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-040,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist104"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-104"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist104"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-104"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-041,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist105"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-105"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist105"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-105"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-042,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist106"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-106"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist106"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-106"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-043,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist107"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-107"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist107"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-107"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-044,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist108"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-108"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist108"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-108"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-045,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist109"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-109"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist109"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-109"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-046,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist110"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-110"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist110"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-110"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-047,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist111"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-111"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist111"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-111"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-048,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist112"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-112"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist112"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-112"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-049,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist113"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-113"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist113"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-113"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-050,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist114"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-114"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist114"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-114"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-051,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist115"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-115"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist115"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-115"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-052,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist116"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-116"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist116"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-116"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-053,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist117"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-117"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist117"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-117"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-054,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-100"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-100"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-055,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-101"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-101"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-056,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-102"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-102"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-057,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-103"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-103"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-058,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-104"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-104"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-059,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-105"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-105"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-060,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-106"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-106"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-061,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-107"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-107"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-062,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-108"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-108"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-063,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-109"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-109"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-064,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-110"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-110"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-065,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-111"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-111"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-066,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-112"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-112"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-067,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-113"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-113"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-068,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-114"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-114"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-069,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-115"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-115"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
IRV1-CONT-070,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-116"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-116"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
