execution_id,framework,source_path,stratum,supported_static_class,equivalent,mismatched_fields,native_projection,compiled_projection
DYN-035,OpenAI Agents SDK,examples/basic/tools.py,openai_tool,True,False,tool_arguments;state_updates;external_effect_sequence;effect_count;termination_class;sanitized_final_result;model_calls,"{""effect_count"": 1, ""external_effect_sequence"": ""[{\""tool\"": \""lookup_faq\"", \""topic\"": \""synthetic-17\""}]"", ""handoff_target"": """", ""model_calls"": 2, ""sanitized_final_result"": ""tool-final-17"", ""selected_tool"": ""lookup_faq"", ""state_updates"": ""[\""LLM\"", \""TOOL\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": ""{\""topic\"": \""synthetic-17\""}""}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": """", ""selected_tool"": ""lookup_faq"", ""state_updates"": ""[\""LLM\"", \""TOOL\"", \""STALLED\""]"", ""termination_class"": ""STALLED"", ""tool_arguments"": """"}"
DYN-036,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist0"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-0"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist0"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-0"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-037,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist1"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-1"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist1"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-1"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-038,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist2"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-2"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist2"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-2"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-039,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist3"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-3"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist3"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-3"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-040,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist4"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-4"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist4"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-4"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-041,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist5"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-5"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist5"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-5"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-042,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist6"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-6"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist6"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-6"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-043,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist7"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-7"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist7"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-7"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-044,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist8"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-8"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist8"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-8"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-045,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist9"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-9"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist9"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-9"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-046,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist10"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-10"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist10"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-10"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-047,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist11"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-11"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist11"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-11"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-048,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist12"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-12"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist12"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-12"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-049,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist13"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-13"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist13"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-13"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-050,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist14"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-14"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist14"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-14"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-051,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist15"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-15"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist15"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-15"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-052,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist16"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-16"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist16"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-16"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-053,OpenAI Agents SDK,examples/handoffs/message_filter.py,openai_handoff,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist17"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-17"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": ""Specialist17"", ""model_calls"": 2, ""sanitized_final_result"": ""handoff-final-17"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""HANDOFF\"", \""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-054,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-0"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-0"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-055,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-1"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-1"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-056,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-2"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-2"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-057,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-3"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-3"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-058,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-4"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-4"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-059,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-5"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-5"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-060,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-6"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-6"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-061,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-7"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-7"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-062,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-8"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-8"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-063,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-9"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-9"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-064,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-10"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-10"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-065,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-11"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-11"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-066,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-12"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-12"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-067,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-13"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-13"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-068,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-14"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-14"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-069,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-15"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-15"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-070,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-16"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-16"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
DYN-071,Microsoft Agent Framework,python/packages/core/tests/core/test_agents.py,microsoft_simple,True,True,,"{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-17"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}","{""effect_count"": 0, ""external_effect_sequence"": ""[]"", ""handoff_target"": """", ""model_calls"": 1, ""sanitized_final_result"": ""maf-final-17"", ""selected_tool"": """", ""state_updates"": ""[\""LLM\"", \""RETURN\""]"", ""termination_class"": ""RETURN"", ""tool_arguments"": """"}"
